0.000000 -0.473261
0.011719 0.469385
0.023438 0.922106
0.035156 1.492756
0.046875 1.392439
0.058594 1.784639
0.070312 1.698842
0.082031 2.096621
0.093750 2.445538
0.105469 2.947586
0.117188 2.928437
0.128906 2.645300
0.140625 2.721691
0.152344 1.531834
0.164062 2.171068
0.175781 1.968857
0.187500 0.812739
0.199219 0.674652
0.210938 0.464767
0.222656 0.020789
0.234375 0.465496
0.246094 -0.388681
0.257812 0.144992
0.269531 0.030078
0.281250 -0.144359
0.292969 -0.707083
0.304688 -0.025497
0.316406 -0.053998
0.328125 -0.440135
0.339844 -0.067018
0.351562 0.261769
0.363281 -0.062800
0.375000 0.813909
0.386719 0.144997
0.398438 0.945341
0.410156 0.296758
0.421875 0.631220
0.433594 1.007102
0.445312 0.479791
0.457031 0.958268
0.468750 0.709374
0.480469 0.117377
0.492188 0.348276
0.503906 0.288857
0.515625 -0.309168
0.527344 -0.194125
0.539062 -0.161860
0.550781 -0.587088
0.562500 -0.261378
0.574219 -1.086109
0.585938 -0.613788
0.597656 -0.527801
0.609375 -0.930113
0.621094 -0.697375
0.632812 -0.557655
0.644531 -0.029132
0.656250 -0.319317
0.667969 0.477448
0.679688 -0.107149
0.691406 0.078972
0.703125 0.067995
0.714844 0.599660
0.726562 0.230062
0.738281 -0.140191
0.750000 0.495609
0.761719 -0.278316
0.773438 -0.467535
0.785156 -0.623194
0.796875 -1.094831
0.808594 -0.827438
0.820312 -1.460892
0.832031 -2.078591
0.843750 -2.244886
0.855469 -2.439997
0.867188 -1.869258
0.878906 -2.355947
0.890625 -2.140633
0.902344 -2.237268
0.914062 -2.856742
0.925781 -2.043551
0.937500 -1.724236
0.949219 -1.671700
0.960938 -1.621152
0.972656 -0.605900
0.984375 -0.277547
0.996094 -0.098579
1.007812 0.383090
1.019531 0.314494
1.031250 1.147204
1.042969 1.875186
1.054688 1.809016
1.066406 2.444553
1.078125 2.527636
1.089844 1.936436
1.101562 2.077683
1.113281 2.712397
1.125000 2.309186
1.136719 2.272820
1.148438 1.813948
1.160156 2.049511
1.171875 1.434313
1.183594 1.531516
1.195312 1.364775
1.207031 0.812832
1.218750 0.945658
1.230469 0.567986
1.242188 -0.278273
1.253906 0.223467
1.265625 -0.147467
1.277344 -0.569531
1.289062 -0.277645
1.300781 -0.423167
1.312500 0.041522
1.324219 0.148510
1.335938 -0.281463
1.347656 0.156032
1.359375 0.041672
1.371094 0.661559
1.382812 0.582070
1.394531 0.851320
1.406250 0.765534
1.417969 0.217360
1.429688 0.765317
1.441406 0.464203
1.453125 0.095186
1.464844 0.631018
1.476562 -0.108163
1.488281 0.128368
1.500000 -0.284324
1.511719 -0.321189
1.523438 -0.623309
1.535156 -0.372161
1.546875 -0.992941
1.558594 -0.117928
1.570312 -1.065467
1.582031 -0.206424
1.593750 -0.383325
1.605469 -0.886210
1.617188 -0.281011
1.628906 -0.640095
1.640625 -0.438254
1.652344 -0.479511
1.664062 0.012467
1.675781 -0.386253
1.687500 0.558608
1.699219 0.452982
1.710938 0.288398
1.722656 -0.107553
1.734375 0.170784
1.746094 -0.304772
1.757812 0.355022
1.769531 -0.635470
1.781250 -0.800938
1.792969 -0.684941
1.804688 -1.012197
1.816406 -1.522959
1.828125 -1.787734
1.839844 -1.713777
1.851562 -1.796083
1.863281 -2.238068
1.875000 -1.931992
1.886719 -2.025558
1.898438 -2.916252
1.910156 -1.934459
1.921875 -1.872774
1.933594 -2.458680
1.945312 -1.403560
1.957031 -1.350632
1.968750 -1.323103
1.980469 -0.601266
1.992188 0.099144
2.003906 0.282784
2.015625 0.870658
2.027344 0.931053
2.039062 1.554346
2.050781 1.906927
2.062500 1.674977
2.074219 1.952591
2.085938 2.745528
2.097656 2.656373
2.109375 2.360164
2.121094 2.758912
2.132812 2.674078
2.144531 2.257743
2.156250 1.867203
2.167969 1.595154
2.179688 1.846667
2.191406 1.399344
2.203125 0.427474
2.214844 0.828511
2.226562 0.163188
2.238281 -0.300104
2.250000 0.175246
2.261719 -0.259495
2.273438 -0.676513
2.285156 -0.139678
2.296875 -0.230336
2.308594 0.265859
2.320312 -0.357049
2.332031 0.300744
2.343750 0.180736
2.355469 -0.128534
2.367188 0.290003
2.378906 0.313275
2.390625 0.613741
2.402344 0.214988
2.414062 0.176258
2.425781 0.871199
2.437500 0.430897
2.449219 0.931557
2.460938 0.357903
2.472656 0.521476
2.484375 0.402569
2.496094 -0.193957
2.507812 -0.309152
2.519531 -0.613206
2.531250 -0.219093
2.542969 -0.775581
2.554688 -0.189701
2.566406 -0.415577
2.578125 -0.220236
2.589844 -0.965247
2.601562 -0.350482
2.613281 -0.418730
2.625000 -0.390326
2.636719 -0.044625
2.648438 -0.492514
2.660156 -0.536696
2.671875 0.260009
2.683594 0.086016
2.695312 0.546457
2.707031 0.030365
2.718750 0.326871
2.730469 -0.028465
2.742188 0.244215
2.753906 -0.379763
2.765625 -0.328343
2.777344 -0.250980
2.789062 -0.289244
2.800781 -0.732988
2.812500 -1.151215
2.824219 -1.699474
2.835938 -1.857780
2.847656 -2.219396
2.859375 -2.142194
2.871094 -2.156651
2.882812 -2.537386
2.894531 -2.767588
2.906250 -2.039395
2.917969 -2.547235
2.929688 -1.740470
2.941406 -1.588961
2.953125 -1.657531
2.964844 -1.101940
2.976562 -0.938736
2.988281 0.045823


0.000000 -0.026485
0.011719 0.409330
0.023438 0.788351
0.035156 1.163948
0.046875 1.448620
0.058594 1.752533
0.070312 1.970378
0.082031 2.192506
0.093750 2.358907
0.105469 2.485086
0.117188 2.500000
0.128906 2.429573
0.140625 2.340059
0.152344 2.073712
0.164062 1.953017
0.175781 1.719691
0.187500 1.375008
0.199219 1.130693
0.210938 0.887606
0.222656 0.638262
0.234375 0.502625
0.246094 0.263618
0.257812 0.194882
0.269531 0.091071
0.281250 0.011212
0.292969 -0.079177
0.304688 -0.016912
0.316406 -0.002076
0.328125 -0.002323
0.339844 0.091137
0.351562 0.192160
0.363281 0.233667
0.375000 0.397319
0.386719 0.399627
0.398438 0.539926
0.410156 0.518421
0.421875 0.577082
0.433594 0.617971
